initial_request_id,trial_type,run_id,task_id,task_dataset_version,category,subcategory,gold_polarity,ground_truth_type,task_order_index,model_order_index,model_label,model_code,provider,api_interface,provider_model_id_requested,deployment_name,api_version,region,configuration_status,system_prompt_condition,system_prompt_id,temperature,top_p,max_output_tokens,seed,reasoning_effort,tools_enabled,web_enabled,retrieval_enabled,memory_enabled,streaming_enabled,initial_prompt_source_field,initial_prompt_hash,random_seed,planned_status
INIT_R03_C3_ARG_014_CLAUDE,initial,3,C3_ARG_014,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,45,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,aa7a7bac96bbfaba,20260531,planned
INIT_R03_C2_METH_013_CLAUDE,initial,3,C2_METH_013,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,p_value,negative,rubric_based,46,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,16a336dd366d09bc,20260531,planned
INIT_R03_C2_METH_013_GPT55,initial,3,C2_METH_013,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,p_value,negative,rubric_based,46,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,16a336dd366d09bc,20260531,planned
INIT_R03_C3_ARG_011_CLAUDE,initial,3,C3_ARG_011,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,47,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,3931717bdc99fe2b,20260531,planned
INIT_R03_C3_ARG_011_GPT55,initial,3,C3_ARG_011,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,47,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,3931717bdc99fe2b,20260531,planned
INIT_R03_C2_METH_014_CLAUDE,initial,3,C2_METH_014,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,representativeness,positive,rubric_based,48,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,c6ec0980c1e68349,20260531,planned
INIT_R03_C2_METH_014_GPT55,initial,3,C2_METH_014,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,representativeness,positive,rubric_based,48,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,c6ec0980c1e68349,20260531,planned
INIT_R03_C3_ARG_020_CLAUDE,initial,3,C3_ARG_020,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,positive,rubric_based,49,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,7e59b0c25c1d2bd9,20260531,planned
INIT_R03_C3_ARG_020_GPT55,initial,3,C3_ARG_020,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,positive,rubric_based,49,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,7e59b0c25c1d2bd9,20260531,planned
INIT_R03_C3_ARG_009_CLAUDE,initial,3,C3_ARG_009,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,research_question_alignment,negative,rubric_based,50,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,687e7e2cc629a3b2,20260531,planned
INIT_R03_C3_ARG_009_GPT55,initial,3,C3_ARG_009,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,research_question_alignment,negative,rubric_based,50,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,687e7e2cc629a3b2,20260531,planned
INIT_R03_C3_ARG_005_GPT55,initial,3,C3_ARG_005,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,negative,rubric_based,51,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,7acc92b577306f63,20260531,planned
INIT_R03_C3_ARG_005_CLAUDE,initial,3,C3_ARG_005,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,negative,rubric_based,51,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,7acc92b577306f63,20260531,planned
INIT_R03_C3_ARG_002_CLAUDE,initial,3,C3_ARG_002,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,negative,rubric_based,52,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,e233df6f53b0b1af,20260531,planned
INIT_R03_C3_ARG_002_GPT55,initial,3,C3_ARG_002,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,negative,rubric_based,52,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,e233df6f53b0b1af,20260531,planned
INIT_R03_C3_ARG_010_GPT55,initial,3,C3_ARG_010,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,positive,rubric_based,53,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,03d57ca149327833,20260531,planned
INIT_R03_C3_ARG_010_CLAUDE,initial,3,C3_ARG_010,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,positive,rubric_based,53,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,03d57ca149327833,20260531,planned
INIT_R03_C2_METH_016_GPT55,initial,3,C2_METH_016,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,theory_evidence_distinction,positive,rubric_based,54,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,fa0e9471960431cd,20260531,planned
INIT_R03_C2_METH_016_CLAUDE,initial,3,C2_METH_016,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,theory_evidence_distinction,positive,rubric_based,54,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,fa0e9471960431cd,20260531,planned
INIT_R03_C2_METH_015_GPT55,initial,3,C2_METH_015,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,independent_dependent_variable,positive,rubric_based,55,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,c1a08d7d11373264,20260531,planned
INIT_R03_C2_METH_015_CLAUDE,initial,3,C2_METH_015,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,independent_dependent_variable,positive,rubric_based,55,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,c1a08d7d11373264,20260531,planned
INIT_R03_C2_METH_018_CLAUDE,initial,3,C2_METH_018,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,control_group,positive,rubric_based,56,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,911caada242dd825,20260531,planned
INIT_R03_C2_METH_018_GPT55,initial,3,C2_METH_018,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,control_group,positive,rubric_based,56,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,911caada242dd825,20260531,planned
INIT_R03_C1_SRC_008_GPT55,initial,3,C1_SRC_008,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,57,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,f1eb5dbb69b4e0ec,20260531,planned
INIT_R03_C1_SRC_008_CLAUDE,initial,3,C1_SRC_008,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,57,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,f1eb5dbb69b4e0ec,20260531,planned
INIT_R03_C1_SRC_013_GPT55,initial,3,C1_SRC_013,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,58,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,629b9f723e0cf68b,20260531,planned
INIT_R03_C1_SRC_013_CLAUDE,initial,3,C1_SRC_013,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,58,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,629b9f723e0cf68b,20260531,planned
INIT_R03_C3_ARG_019_GPT55,initial,3,C3_ARG_019,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,59,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,7b4dfbe8aa4e492a,20260531,planned
INIT_R03_C3_ARG_019_CLAUDE,initial,3,C3_ARG_019,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,59,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,7b4dfbe8aa4e492a,20260531,planned
INIT_R03_C2_METH_006_CLAUDE,initial,3,C2_METH_006,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,confidence_interval,negative,rubric_based,60,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,db44183e2d6d8a0f,20260531,planned
INIT_R03_C2_METH_006_GPT55,initial,3,C2_METH_006,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,confidence_interval,negative,rubric_based,60,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,db44183e2d6d8a0f,20260531,planned
