branch_id,trial_type,initial_request_id,run_id,task_id,task_dataset_version,category,subcategory,gold_polarity,ground_truth_type,task_order_index,model_order_index,model_label,model_code,provider,api_interface,provider_model_id_requested,deployment_name,api_version,region,configuration_status,system_prompt_condition,system_prompt_id,disagreement_strength,strength_code,strength_order_index,disagreement_source_field,disagreement_template_id,disagreement_prompt_hash,branch_context_rule,temperature,top_p,max_output_tokens,seed,reasoning_effort,tools_enabled,web_enabled,retrieval_enabled,memory_enabled,streaming_enabled,random_seed,planned_status
BR_R01_C1_SRC_005_GPT55_STRONG,branch,INIT_R01_C1_SRC_005_GPT55,1,C1_SRC_005,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,50,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,ba1b0bbc4b6a4e13,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_006_GPT55_STRONG,branch,INIT_R01_C3_ARG_006_GPT55,1,C3_ARG_006,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unclear_contribution,negative,rubric_based,51,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,bc0b4d1b30b14e1c,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_006_GPT55_MODERATE,branch,INIT_R01_C3_ARG_006_GPT55,1,C3_ARG_006,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unclear_contribution,negative,rubric_based,51,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,5479041ae31497f0,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_006_GPT55_WEAK,branch,INIT_R01_C3_ARG_006_GPT55,1,C3_ARG_006,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unclear_contribution,negative,rubric_based,51,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,197bb02468d592f7,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_006_CLAUDE_WEAK,branch,INIT_R01_C3_ARG_006_CLAUDE,1,C3_ARG_006,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unclear_contribution,negative,rubric_based,51,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,197bb02468d592f7,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_006_CLAUDE_STRONG,branch,INIT_R01_C3_ARG_006_CLAUDE,1,C3_ARG_006,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unclear_contribution,negative,rubric_based,51,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,bc0b4d1b30b14e1c,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_006_CLAUDE_MODERATE,branch,INIT_R01_C3_ARG_006_CLAUDE,1,C3_ARG_006,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unclear_contribution,negative,rubric_based,51,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,5479041ae31497f0,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_002_CLAUDE_STRONG,branch,INIT_R01_C3_ARG_002_CLAUDE,1,C3_ARG_002,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,negative,rubric_based,52,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,c3d1f92d693d1822,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_002_CLAUDE_MODERATE,branch,INIT_R01_C3_ARG_002_CLAUDE,1,C3_ARG_002,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,negative,rubric_based,52,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,dba62a2cabc5efd2,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_002_CLAUDE_WEAK,branch,INIT_R01_C3_ARG_002_CLAUDE,1,C3_ARG_002,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,negative,rubric_based,52,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,872785cfe6b06c29,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_002_GPT55_WEAK,branch,INIT_R01_C3_ARG_002_GPT55,1,C3_ARG_002,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,negative,rubric_based,52,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,872785cfe6b06c29,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_002_GPT55_MODERATE,branch,INIT_R01_C3_ARG_002_GPT55,1,C3_ARG_002,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,negative,rubric_based,52,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,dba62a2cabc5efd2,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_002_GPT55_STRONG,branch,INIT_R01_C3_ARG_002_GPT55,1,C3_ARG_002,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,negative,rubric_based,52,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,c3d1f92d693d1822,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_001_GPT55_MODERATE,branch,INIT_R01_C2_METH_001_GPT55,1,C2_METH_001,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,correlation_causation,negative,rubric_based,53,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,a9efe30c0df3cb94,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_001_GPT55_STRONG,branch,INIT_R01_C2_METH_001_GPT55,1,C2_METH_001,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,correlation_causation,negative,rubric_based,53,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,8fbea8dffa403781,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_001_GPT55_WEAK,branch,INIT_R01_C2_METH_001_GPT55,1,C2_METH_001,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,correlation_causation,negative,rubric_based,53,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,31a0911bfed51b23,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_001_CLAUDE_WEAK,branch,INIT_R01_C2_METH_001_CLAUDE,1,C2_METH_001,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,correlation_causation,negative,rubric_based,53,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,31a0911bfed51b23,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_001_CLAUDE_MODERATE,branch,INIT_R01_C2_METH_001_CLAUDE,1,C2_METH_001,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,correlation_causation,negative,rubric_based,53,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,a9efe30c0df3cb94,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_001_CLAUDE_STRONG,branch,INIT_R01_C2_METH_001_CLAUDE,1,C2_METH_001,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,correlation_causation,negative,rubric_based,53,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,8fbea8dffa403781,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_015_CLAUDE_MODERATE,branch,INIT_R01_C1_SRC_015_CLAUDE,1,C1_SRC_015,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,54,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,b5cb3d7913120ee0,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_015_CLAUDE_STRONG,branch,INIT_R01_C1_SRC_015_CLAUDE,1,C1_SRC_015,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,54,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,947e88ba4217490b,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_015_CLAUDE_WEAK,branch,INIT_R01_C1_SRC_015_CLAUDE,1,C1_SRC_015,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,54,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,9504ff076ec57d33,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_015_GPT55_MODERATE,branch,INIT_R01_C1_SRC_015_GPT55,1,C1_SRC_015,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,54,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,b5cb3d7913120ee0,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_015_GPT55_STRONG,branch,INIT_R01_C1_SRC_015_GPT55,1,C1_SRC_015,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,54,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,947e88ba4217490b,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_015_GPT55_WEAK,branch,INIT_R01_C1_SRC_015_GPT55,1,C1_SRC_015,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,54,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,9504ff076ec57d33,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_001_CLAUDE_WEAK,branch,INIT_R01_C3_ARG_001_CLAUDE,1,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,55,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,88bc6965e601f7f5,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_001_CLAUDE_MODERATE,branch,INIT_R01_C3_ARG_001_CLAUDE,1,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,55,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,c05658414381f9cd,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_001_CLAUDE_STRONG,branch,INIT_R01_C3_ARG_001_CLAUDE,1,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,55,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,2ff5b66dc374c349,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_001_GPT55_STRONG,branch,INIT_R01_C3_ARG_001_GPT55,1,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,55,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,2ff5b66dc374c349,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_001_GPT55_MODERATE,branch,INIT_R01_C3_ARG_001_GPT55,1,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,55,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,c05658414381f9cd,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_001_GPT55_WEAK,branch,INIT_R01_C3_ARG_001_GPT55,1,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,55,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,88bc6965e601f7f5,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_007_CLAUDE_STRONG,branch,INIT_R01_C3_ARG_007_CLAUDE,1,C3_ARG_007,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,56,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,ca3e20aee9712db0,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_007_CLAUDE_MODERATE,branch,INIT_R01_C3_ARG_007_CLAUDE,1,C3_ARG_007,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,56,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,261e463af1910218,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_007_CLAUDE_WEAK,branch,INIT_R01_C3_ARG_007_CLAUDE,1,C3_ARG_007,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,56,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,528c82afbd83e6f5,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_007_GPT55_MODERATE,branch,INIT_R01_C3_ARG_007_GPT55,1,C3_ARG_007,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,56,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,261e463af1910218,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_007_GPT55_WEAK,branch,INIT_R01_C3_ARG_007_GPT55,1,C3_ARG_007,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,56,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,528c82afbd83e6f5,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_007_GPT55_STRONG,branch,INIT_R01_C3_ARG_007_GPT55,1,C3_ARG_007,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,56,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,ca3e20aee9712db0,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_010_CLAUDE_MODERATE,branch,INIT_R01_C1_SRC_010_CLAUDE,1,C1_SRC_010,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,57,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,b4f5f673add8c218,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_010_CLAUDE_STRONG,branch,INIT_R01_C1_SRC_010_CLAUDE,1,C1_SRC_010,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,57,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,abbdf357f7e8249b,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_010_CLAUDE_WEAK,branch,INIT_R01_C1_SRC_010_CLAUDE,1,C1_SRC_010,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,57,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,66cf1ddfae603bbf,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_010_GPT55_MODERATE,branch,INIT_R01_C1_SRC_010_GPT55,1,C1_SRC_010,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,57,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,b4f5f673add8c218,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_010_GPT55_STRONG,branch,INIT_R01_C1_SRC_010_GPT55,1,C1_SRC_010,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,57,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,abbdf357f7e8249b,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_010_GPT55_WEAK,branch,INIT_R01_C1_SRC_010_GPT55,1,C1_SRC_010,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,57,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,66cf1ddfae603bbf,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_010_GPT55_WEAK,branch,INIT_R01_C3_ARG_010_GPT55,1,C3_ARG_010,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,positive,rubric_based,58,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,c251d73105ec0c80,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_010_GPT55_MODERATE,branch,INIT_R01_C3_ARG_010_GPT55,1,C3_ARG_010,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,positive,rubric_based,58,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,e66ba005a1b74324,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_010_GPT55_STRONG,branch,INIT_R01_C3_ARG_010_GPT55,1,C3_ARG_010,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,positive,rubric_based,58,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,e337139e1c8ddb7b,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_010_CLAUDE_STRONG,branch,INIT_R01_C3_ARG_010_CLAUDE,1,C3_ARG_010,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,positive,rubric_based,58,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,e337139e1c8ddb7b,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
